cpu_usage,ram_usage,storage_usage
0.8925141897377432,0.7305278305085652,0.23072380951419746
0.3223129007902048,0.6632834886173096,0.6473018512116636
0.49855143933918333,0.5717832288611726,0.5031992200015283
0.3636243310191974,0.4599302248684043,0.5886254448741379
0.4524824912473398,0.78669870380885,0.5015838829853212
0.7855601038955106,0.8654685340344505,0.4950867933934736
0.6473672601507894,0.4992289383232651,0.3030734656866601
0.8059529530780654,0.8452280393242096,0.3672282290846894
0.26280888666550917,0.5666663279908141,0.2953116151663735
0.7986888942731505,0.5307073495171466,0.31739977737520547
0.14780981934270754,0.4635861863642854,0.783786428252183
0.8108794243497219,0.2674302092240959,0.29186806746331906
0.36325902356858236,0.10297572865444736,0.36156225458312463
0.3516701067312532,0.293204981484849,0.554353794643151
0.5096708613589311,0.5077785372828522,0.5661071457419852
0.8525521501785854,0.40396796180780203,0.29238447784629745
0.1382250917451243,0.45878818240210706,0.6762304554711275
0.3817847800565963,0.8845185756512397,0.671121720747695
0.7852575909466686,0.3802178965354621,0.3423906225223347
0.4168435819483734,0.46174635148808635,0.3731997816052763
0.25932551807765364,0.20681244108225566,0.7627927192756982
0.43983534506512945,0.13836618594959013,0.6954028675876869
0.40844200119333546,0.7203276116739957,0.6186782198375144
0.8323329611733628,0.556546540057583,0.24933993290636033
0.7095475005944777,0.708563844835116,0.4509584485415455
0.5040924445952051,0.21989023910924133,0.5355811232460963
0.8906964533772569,0.5574630169461527,0.31244677279026617
0.4722220250207387,0.30291397947310045,0.46893594926493476
0.1465902646562202,0.28244945352001594,0.560615526493214
0.3098194574519879,0.10922081124238821,0.39642600806923955
0.4488563841754501,0.20427257885525751,0.6685668913702923
0.2255220993168961,0.3474144891997563,0.7042697489832833
0.8580521010592345,0.19350300847275126,0.3941656816604425
0.7134791182542185,0.88868675232875,0.7031942926954744
0.3146297603422181,0.34690611881916056,0.26214593966180905
0.5726436268143327,0.20425915736186254,0.7026374591735939
0.6771593256876577,0.2592658502623662,0.29165025900056996
0.8530231431254385,0.5701625826731812,0.24975629150583564
0.8053082793403286,0.1512348190918308,0.5850652426646068
0.512153780910571,0.7899473041129256,0.4831624194531767
0.7197220958344142,0.8691997433897178,0.7447343602476998
0.549715803062068,0.2973979365339047,0.41791351765450957
0.5421631120364321,0.4600762148726875,0.37229135806257724
0.19179356667055353,0.11770756082359767,0.500440943686519
0.20091012641292166,0.6125681797817772,0.47356771146119686
0.523626892017966,0.4311408464420711,0.406656827730313
0.3150892359832053,0.3160467728812446,0.6162447792189972
0.11682952196837491,0.2654696884932868,0.6557371003483451
0.6782713631201699,0.6232184621270084,0.711790381418082
0.12598927735213197,0.43297362482585156,0.7837139628262058
0.5762214728832437,0.24372743122392962,0.3599937152795027
0.5313550353018516,0.6512872651894592,0.629656089493977
0.8750517524622436,0.552057826429355,0.4365549412974472
0.48737051147811333,0.786937643943597,0.6062491831706649
0.1508811491022379,0.19398071910119433,0.48558901420953227
0.5413503742451694,0.728533281555565,0.796263861660759
0.7728769364928811,0.6388134294538073,0.63734128147445
0.897479427425152,0.19200874946247826,0.7714947802605948
0.444274538951258,0.6558565838973767,0.7009817296887115
0.356238993997394,0.45323783110386434,0.7417406066980228
0.8253226375615992,0.8559878284446745,0.688651518328805
0.2529937032608971,0.21328908049431947,0.4754954782255469
0.5923431320263414,0.6142667126525905,0.35107307200813065
0.4245715393447582,0.4055840363703568,0.42219210527031337
0.13286589196444423,0.8654517364727022,0.21214173958397028
0.37783077944455823,0.3639799162322212,0.5143959004788003
0.3121828180021397,0.8697487275934401,0.5030346801622453
0.6488729231547895,0.8211886808805993,0.515150278898293
0.8590323981535346,0.3163065882485251,0.7844187349832384
0.31443774990291024,0.7428334214611422,0.7468724020729036
0.7491727513213454,0.8964833614428048,0.2970276669980648
0.14428785355072762,0.3021304017370259,0.42132951293353355
0.5304968080318505,0.44942173545865577,0.4543737076779572
0.1564400509679157,0.5161445892534078,0.4163197507109887
0.8472263929045115,0.33594490864309146,0.679097578162348
0.7130810244459123,0.11221187171682381,0.5144226019205522
0.6263599289636739,0.27610339535802136,0.543259890182975
0.7591171052997314,0.3255495074734068,0.7118081353927554
0.6180158364561306,0.45487976105454975,0.6835568920492152
0.875155517739433,0.2368819827307215,0.2793269136921798
0.6711663582918173,0.7986034853533381,0.6283487504501807
0.8397268876657975,0.663928906185069,0.46126167734122137
0.5137055136085105,0.1681603820477296,0.3767893418375003
0.19365153038549013,0.6200739609119452,0.23001129254131183
0.5225421771384137,0.6229251811244964,0.4923497362072706
0.20149826245047464,0.8649769389149022,0.4132620084347189
0.5739947833411241,0.10241669708492901,0.3509078238058405
0.48599444842213035,0.2983459598446458,0.6168030377581746
0.5980603182662254,0.8422331835002524,0.6616912323893523
0.10803758484386528,0.8457071323186265,0.34687371141765494
0.2558723933242913,0.67646913549651,0.22966846200760838
0.49306434552970474,0.712610656838032,0.7092516203391411
0.860402849271308,0.1731863663437177,0.205975844722582
0.40688723228412677,0.5111006678225869,0.7622674963528833
0.4394976208429078,0.28526639303119955,0.5765719243896236
0.6717568712052978,0.24497443489089382,0.3931079811207922
0.5830342058288944,0.7482426392986661,0.3478867457460418
0.3391409200786666,0.20803050934443795,0.20540339855868517
0.4286531164539422,0.4749213095971082,0.3412828502065263
0.27415983908578595,0.8508625916688265,0.28263698091028466
0.8728171673041669,0.24866564445227404,0.5672997324338874
0.2045075052458878,0.8823947389905877,0.29992735315628083
0.3974694276531356,0.8954303886088473,0.5171779025219716
0.12067117777600896,0.5444937237459223,0.5540698534066826
0.27742359354683715,0.23611419214172635,0.37882501900814874
0.724376910704124,0.35288391035271655,0.22103896941123125
0.26094018583110357,0.43959426614122815,0.22235232836851768
0.1640507220231725,0.34745937948657835,0.21580839931635057
0.47956254387561864,0.32450846390121263,0.6434748002819278
0.1079753877876148,0.877783767373086,0.3908058228885789
0.16781292354106656,0.22269186193259652,0.6777801115805983
0.7461006956503802,0.6866623269734898,0.45903969430570957
0.7171786758876851,0.10032823155133991,0.47179886049797837
0.8321110563239169,0.5769461355219015,0.5077295615057443
0.7836123487285996,0.8327544031632419,0.6278188738250624
0.6465404505918545,0.33034727527457525,0.36410171949782427
0.14186628584053027,0.24842078020617536,0.27295240972011614
0.726278894389326,0.6213438359027417,0.5336344011148769
0.7764086486724484,0.6700811258387146,0.3961865739456436
0.7392657166175636,0.6504244151615851,0.4654947882008225
0.5067832282464209,0.35545350401709924,0.5881680250023833
0.2863214709195853,0.30176192172746474,0.4964754446847624
0.7762639805509814,0.8647350399696354,0.5721672902605058
0.6817302477921108,0.8386396066159436,0.5265200012681768
0.8846089395110813,0.4658532879142563,0.6438778231616595
0.22455407820474635,0.7769550929234987,0.623561970626972
0.28053166644164407,0.46185878210743686,0.5205139350851716
0.2694385199052022,0.43951121445800834,0.6073418125158242
0.7340318140970694,0.22541035807943574,0.7241357613635677
0.24952583716009455,0.4411248451935783,0.4593627726729012
0.15332786385864489,0.5299335508798456,0.44765784364927624
0.8988486452685029,0.11800346194294918,0.6585473725114281
0.11985376915611932,0.4552904041403252,0.5495323022251964
0.7681952481270926,0.7250849747161603,0.24260406813355315
0.3922934732405223,0.6440368450994159,0.7352672094146488
0.7732923678062522,0.608125591091148,0.2184698613425841
0.543696392968916,0.8276443427497621,0.6490378137258459
0.8213049835890881,0.11442560786018402,0.6552764856225878
0.8409543891317014,0.5456380689537873,0.7718666511691583
0.10727854502462081,0.7298790787277657,0.23248064504139246
0.16032974079423062,0.5330683061610139,0.5581141164706946
0.3002869836566844,0.3591164420643034,0.4567043423762318
0.6354523330908014,0.2090004520735823,0.39837977291572524
0.8106177572092048,0.8100504574529531,0.25419113617944383
0.4679535610351702,0.4766099139100824,0.5375924718027856
0.5855784930194123,0.8024921575885612,0.48742443540476826
0.25079988223644895,0.5686816979465347,0.2627326748906146
0.7439734671053483,0.6393536932920006,0.5674937042582501
0.8738624890827759,0.7434089235027601,0.6427718721517631
0.314879146331678,0.6273244356801075,0.660366980632189
0.4958607612804371,0.4184438725431502,0.7432239129574565
0.16889288840509906,0.5109067071429209,0.4456824451332664
0.5473093251703748,0.742436419740704,0.7718436611732823
0.5022267534773445,0.39892023709838736,0.7192576430496117
0.21554918732406209,0.4104971654147977,0.37790094261436347
0.4536529704944601,0.17655209284640094,0.2955698224096751
0.3672837216692506,0.8316675481773982,0.4612336376768081
0.5174647002441515,0.1728290519563534,0.44113922477358003
0.5685234683430394,0.6185673419588448,0.5454315831987226
0.1067964628857676,0.4305555830422382,0.5500317393966488
0.7088047863596443,0.4244955122043539,0.6499921906279852
0.6704114334893927,0.6436414692581471,0.5059339689233662
0.3930291089652178,0.15367498610390298,0.2628935845644593
0.1423487484550546,0.5749646263611478,0.7149748013318638
0.7039460318280404,0.7176254287778838,0.3858587499111123
0.864140128382506,0.7625702063092754,0.7827784761839554
0.29212127681761135,0.23642431151502025,0.2707160652078621
0.35881969098963035,0.817935240062539,0.774950703339502
0.247050311585452,0.6249168734779538,0.2546070841295102
0.5615488986758718,0.8054838406565463,0.33862168276823573
0.22387311571796398,0.48822457368815864,0.22794796525192498
0.3849551547691036,0.5336266760777616,0.6230678879833971
0.6576104111474104,0.8352306216229369,0.7101792419430751
0.5480927864074787,0.8199276346837374,0.4604426490895883
0.4091700514623482,0.45852869869520163,0.7571132450254578
0.43619968144603355,0.3195301053085454,0.5541794430533599
0.5496887060985837,0.41453634765141134,0.578004281267914
0.10469178230972905,0.41021146282379983,0.7072515210204621
0.1628078947628879,0.32949349998623517,0.3780801230311034
0.8050064542104094,0.3148636834663733,0.41255943279657553
0.1623031912730326,0.7888503491837756,0.7435711515167867
0.6654428769684042,0.15588953654772936,0.7405780976232583
0.8360305312872421,0.6420889456796753,0.7858896657205227
0.31654688344138493,0.23825604116516186,0.7411029898650028
0.3963931496476114,0.3756047147152506,0.27642322162001653
0.555137124675773,0.14923442730786948,0.6942345716821925
0.8053671757108678,0.3159789094843697,0.44590308686575647
0.8535244698083362,0.7147368568937937,0.7944808135675628
0.6916505984890144,0.808012259637807,0.4833685785972807
0.16929580868375524,0.27722172152189367,0.5323016495013324
0.6353233244278806,0.4708382714071375,0.5178649491540792
0.4282429774981297,0.47625923834976513,0.39304221791496674
0.4765607995928493,0.7988602446077874,0.2450132533357509
0.13931871227614165,0.7102392423006444,0.7373907382411512
0.25284971147708657,0.5104617746944399,0.6816054875157722
0.7324108860269183,0.6365977603774188,0.2837160683358016
0.46316706643828787,0.7778840431274935,0.6660609628100438
0.3413297933049191,0.10763116322043596,0.575507999630366
0.40721525917196655,0.42231202484003894,0.4454862727505734
0.7835196106605442,0.825794533821663,0.35241268945733767
0.6991992139239656,0.6922504246751612,0.7158372701013396
0.3178523177448662,0.5342730994672598,0.6201129555764319
0.19400147216989866,0.5237156216281068,0.5286439456814822
0.3015985773152574,0.37821607808355023,0.5657411203390785
0.836605160843787,0.5164164269132117,0.2546397092493086
0.5652710702798043,0.6243065595707626,0.4843518565467152
0.5267841669958263,0.4346904307430345,0.31622017567142124
0.5771148797539692,0.6713225171137392,0.32503020740529526
0.39282261259721224,0.7889857818083087,0.5967823773721201
0.7456856162556103,0.22374787854788894,0.746753691100573
0.5186289994401999,0.46123761825393955,0.44225396628700797
0.19339832221503644,0.4264160730280649,0.32464956380731425
0.20325209986325038,0.6499718432397825,0.5892481623419926
0.5294873172020947,0.2998939722063435,0.7227122278101907
0.8492561744566713,0.612200731961821,0.6489912806734945
0.346681697340959,0.8019913933851904,0.7212543383219524
0.7956329350873746,0.4345052798348982,0.5219328026064797
0.7112764692631035,0.8288125599833761,0.6511257466215146
0.2982499543255255,0.8945309911467828,0.2840387356153619
0.12907259865299398,0.18487363995836167,0.4089647692179149
0.1814778121139062,0.2864425503878869,0.43372949868891353
0.6827951470779522,0.8603038011856746,0.5067774477476208
0.2597357904325174,0.8666621491851094,0.7574458161540943
0.39701673640431506,0.1781658203094068,0.7245779361333047
0.5013593328051399,0.11199880030170935,0.28071529537351075
0.6803745347601303,0.22888001860513782,0.30367379112947795
0.1905849786073003,0.8968102267057987,0.41458432975334686
0.4250931242219692,0.2439996932885495,0.3744463195344044
0.4880583273141563,0.5020380853776185,0.5688625718937574
0.5326616511772317,0.7787341811444088,0.741665628658727
0.7546885131161734,0.11632128855056507,0.7773749250035522
0.23734255603457355,0.5835911858067676,0.5921617715211359
0.7462651614612978,0.32162035909569947,0.7028955208406521
0.6543027421573218,0.7898679331517853,0.5151213201384783
0.5446966513591674,0.32676891941126335,0.3249961681160239
0.6596222963220576,0.6494045762255272,0.5148130472560865
0.42961419116132515,0.6393757059579176,0.5330495608625907
0.21071806877449967,0.27719483908771203,0.645474538528134
0.6326121922122939,0.1278393598946801,0.3319297938244095
0.5197378453484979,0.42739965902831784,0.4209862292520391
0.6114998404342205,0.3313545215726958,0.41841648152873984
0.370399024822792,0.7471821996909669,0.7756637574446991
0.8254932618718688,0.7402913507642763,0.4663669761960314
0.5698958948604615,0.4656191617541004,0.653056380378888
0.16832198743269908,0.5852097802585752,0.6504868288246635
0.45984319256354295,0.5834076127895401,0.35932651088194484
0.7050848437949075,0.7617265187420987,0.5431218136230394
0.7353076493858179,0.440001931298558,0.7365817359911889
0.495677642211007,0.32035734383240727,0.48511863167416974
0.8157980566650409,0.312027934512438,0.7670705044055277
0.3141347497554381,0.5289538234257634,0.328674937594497
0.4284789577906133,0.45931856218577005,0.24449546346441844
0.8188775284551761,0.452096616787949,0.7348723238868496
0.8170053731772632,0.1729098712717658,0.7086087187773301
0.6485702150597448,0.6748829925521566,0.7955539255603069
0.7871844376977761,0.27098935038552857,0.6076360928674557
0.17101861356498615,0.2575629041669771,0.7620127560002898
0.7919959809662211,0.4302066562219148,0.6961694150504666
0.3564959252401814,0.28222267329424117,0.7066557998720522
0.24266520994257307,0.5670866138464123,0.541484942272561
0.29149586907363706,0.39717067146757723,0.42941875875002655
0.4343748064111097,0.4591293780742321,0.7607348435259692
0.3009536036835738,0.5297354572832231,0.4592703053695367
0.35645406881319924,0.2628284179854439,0.5232916203498015
0.2079827888573137,0.22460129829242384,0.4676685842751127
0.33694141244719883,0.8043375222988839,0.5388909883761184
0.5578270516336009,0.44697896226513684,0.48230304739539637
0.4534829664728512,0.42967488770603135,0.22878053514768554
0.37737500898872894,0.12848972021827318,0.7292289116046192
0.6971617030856913,0.4983810420699146,0.46663629134946194
0.8148079771146544,0.5433357772888001,0.5533661891044093
0.7054313783219177,0.5470726967637333,0.28351268165479226
0.36560056169414334,0.6656249354583075,0.2020327087895835
0.695553734270043,0.24198546799280943,0.3471740561861858
0.22158414597924098,0.3017785073844951,0.6227516192800102
0.20425439047303273,0.7485843721843302,0.2595167180677272
0.3765016296289272,0.8577364934747153,0.7453324642318808
0.7461618952352457,0.2087461978938565,0.32901354161371077
0.2970785977938415,0.4981196436041746,0.3227561685750655
0.15060272711894368,0.2713410021916695,0.3089047769728973
0.20536762816508408,0.14805853468398597,0.20838902778281887
0.7869959748236641,0.36040267050090835,0.6630832810869408
0.6070266277978301,0.2149501001473702,0.7250207187471552
0.30256093069598133,0.6679464587473971,0.5684976215697194
0.5442366602625451,0.5269803309371556,0.3129199890079174
0.5220636979402803,0.21506757679224872,0.37116679816452786
0.624348782752529,0.1073932707244115,0.48555601841897805
0.2865500435372931,0.7465256392193702,0.7726075709739806
0.7915223897555181,0.24095552493139805,0.3484108230906457
0.3474948496640103,0.5849733137766128,0.6389875423519329
0.6553053231809896,0.3695375304613965,0.46366893397575226
0.11289971709777191,0.5683887506520285,0.3787084090160131
0.3981257039153178,0.35252290158585925,0.4735495622132683
0.3813678543670467,0.16955164855380334,0.24272403052473954
0.5347875428664116,0.2783600068462029,0.6792124225582176
0.1581890094217572,0.2504468531832605,0.3459811567897803
0.7321050989808867,0.4424154819517151,0.6352472739157823
0.27422464141405484,0.626627026740926,0.24100902286891684
0.6416302519056082,0.3110448599570861,0.7730591336994117
0.7425696985952746,0.10965594824049436,0.3158089912434192
0.5495015649932106,0.5151498914118056,0.7296452457242484
0.6927065653775885,0.5846075914871777,0.6856839257692607
0.6294882497720045,0.8702963952014477,0.7807159544488497
0.3844238377216061,0.5715766424745975,0.4867343965674498
0.7470868312268523,0.4769380475025135,0.6364383763075709
0.3357610959084224,0.5587213007181631,0.4224263942226705
0.5569703342012138,0.8423205038896217,0.3106209428118163
0.6963181913132317,0.762702516481317,0.46584555976006936
0.4031647278500061,0.3583829866910464,0.29944940923307295
0.34221408609394005,0.28980349092570984,0.7892267736718305
0.4674768081382582,0.31010688989285895,0.2577478946844298
0.754370795479323,0.5035368317721705,0.5535270340715723
0.8439374105165318,0.6952395609828623,0.5758783131524337
0.5360667302879122,0.5025753657463697,0.5228477257244326
0.6291729642589216,0.15423711666249007,0.5973115314271003
0.8226188977911314,0.6788645603519847,0.2697084650071346
0.17883748113035391,0.7447761029367631,0.5330111145231747
0.28566286229293203,0.33159829209577574,0.37232754267641693
0.667120005001266,0.6313005914266804,0.764105637980634
0.7589955695298398,0.44127352084351473,0.6572429920638355
0.7856232226644624,0.8112954845819543,0.7835086892958457
0.4320857414839461,0.776180446528592,0.22253364184411376
0.17147192183349347,0.5203455986477138,0.37107990510842526
0.45022518183969595,0.6532044366508756,0.3172535519830094
0.284587672165643,0.8066797608176832,0.2066927523870983
0.33295716399729935,0.4965736080626204,0.3453954381477929
0.7178140454700047,0.35060059239105756,0.6072655901122574
0.16042166882070952,0.702932910327665,0.33865335328074114
0.7620649739845617,0.27605300382775344,0.505402067289571
0.4421352686593353,0.41082491840483365,0.7326908689789993
0.5768511448804761,0.792581789685435,0.6162547522094453
0.1717217849885432,0.6795378722154521,0.4367774419436192
0.3698872626858237,0.4230488041979994,0.42348136334726505
0.17176073521187663,0.27179560192668595,0.47344148840509087
0.8692349783048877,0.3847747126657892,0.30622486463594384
0.7458093194610004,0.32728331938194644,0.5804004604495929
0.4677062034851682,0.24087143035508315,0.4184916914627633
0.2788820386589369,0.6946663308525254,0.7114192095572263
0.8467640841998818,0.3016559094801372,0.6539315960346899
0.37567727658157746,0.46333397613421107,0.566307898455296
0.2287875453498998,0.4086875574688873,0.41852133358970967
0.550531510763164,0.8856619029085047,0.32595909900409065
0.8550192962758529,0.41287379531857643,0.6656911184633738
0.10306423240025807,0.16398598623740385,0.49184545939465196
0.290499874603199,0.17186060205766723,0.3348500229064145
0.8507581123283261,0.5726029770824519,0.31710476902400375
0.23686877348572966,0.5794908413906125,0.29924054270081546
0.1905947613118559,0.435007192386124,0.6662967177233571
0.5561497726398436,0.44547495384962377,0.33739231118018703
0.789475058635864,0.14314606627269696,0.5159853581151186
0.4816878541551409,0.5132372083114098,0.4709278165838339
0.8956514053476199,0.5037915803042814,0.5477665395369704
0.6433373596303943,0.21963945484555564,0.7262929402227166
0.1592599257683582,0.18307150888874207,0.7206484340490384
0.8942657053455804,0.1988579924795924,0.47064564309491586
0.42631538942415237,0.18082259719300683,0.209219750440834
0.32992202707638607,0.5877665564294079,0.45586628342858193
0.5463033468623085,0.2571861219223349,0.5637161224544843
0.3434460734566915,0.3011441217499708,0.5346588554588372
0.16916600569612186,0.2388577153211518,0.5908016634801234
0.10114267446334138,0.8662682435588025,0.2924454394838501
0.4596666823362099,0.7836939705214684,0.5879210592684396
0.7694907377812739,0.28439586988121673,0.30959097124626334
0.5578521485040613,0.3620530351377008,0.6503143884180494
0.8993658391547528,0.26791427384399774,0.40345256795760803
0.32947731651776,0.493500767568659,0.6259372600288722
0.3243640518080443,0.11568842597940288,0.22871935934366427
0.22779956818715538,0.6370944071174366,0.4447160153545481
0.23125087061226815,0.5185265198541134,0.6230207133579997
0.3281492768080383,0.8189111426408826,0.3361223097988965
0.7342720362188218,0.23151414746273133,0.6771722268783337
0.8246054325091583,0.7432873968489053,0.5784678398629592
0.8800697357661451,0.7335688115733726,0.5525370632898791
0.2858317232771621,0.20174495137350956,0.4121293125226023
0.8050380364912734,0.4188473793153021,0.4894708822286706
0.3626040714218697,0.23612211291561352,0.558409580586712
0.19027243561350754,0.30377640036603915,0.48347726834893434
0.7960199404161326,0.3105969398644355,0.6189879943643362
0.6088845077148949,0.5449891152206182,0.4602181598641758
0.2317847168648494,0.4291287454083724,0.3213639090452182
0.4438650060104021,0.8581862432050443,0.32836026968062837
0.32980615590165413,0.20109611355760412,0.20348226130576466
0.6894356549681576,0.878953707880159,0.38057462933520353
0.46273298449941447,0.28451091217141117,0.6493505842871118
0.891423956085108,0.7182991491054825,0.6764976253025659
0.1437959858076761,0.3711759409382571,0.32148052525745
0.38401221290899734,0.21446511633385112,0.7754263981228448
0.48552013368798197,0.786311348196992,0.5014416760880761
0.5025068437986558,0.3470887193891706,0.7501872494111017
0.35274865790850946,0.6270843233814738,0.6240591691169788
0.6833921992780545,0.5531549480693013,0.6334600538134479
0.7997976587911798,0.47740504751269947,0.2510261727836427
0.8509754415822904,0.4966555781188313,0.3319946761381584
0.744074701439621,0.68579033127383,0.2052888999766836
0.7804641578452796,0.17021833129875247,0.6296765842860426
0.5404362404959965,0.6345445295663241,0.406662973057106
0.7607105811414517,0.816649681118863,0.6719915096458081
